video_id,class_indx,label,gt_class_indx,gt_label
five_hour_left_3205,0,простой,0,простой
five_hour_left_3206,0,простой,0,простой
five_hour_left_3207,0,простой,0,простой
five_hour_left_3208,0,простой,0,простой
five_hour_left_3209,0,простой,0,простой
five_hour_left_3210,0,простой,0,простой
five_hour_left_3211,1,вынужденная,0,простой
five_hour_left_3212,0,простой,0,простой
five_hour_left_3213,0,простой,0,простой
five_hour_left_3214,0,простой,0,простой
five_hour_left_3215,0,простой,0,простой
five_hour_left_3216,0,простой,0,простой
five_hour_left_3217,0,простой,0,простой
five_hour_left_3218,0,простой,0,простой
five_hour_left_3219,1,вынужденная,0,простой
five_hour_left_3220,1,вынужденная,0,простой
five_hour_left_3221,1,вынужденная,0,простой
five_hour_left_3222,1,вынужденная,0,простой
five_hour_left_3223,1,вынужденная,0,простой
five_hour_left_3224,1,вынужденная,0,простой
five_hour_left_3225,1,вынужденная,0,простой
five_hour_left_3226,1,вынужденная,0,простой
five_hour_left_3227,0,простой,0,простой
five_hour_left_3228,0,простой,0,простой
five_hour_left_3229,0,простой,0,простой
five_hour_left_3230,0,простой,0,простой
five_hour_left_3231,0,простой,0,простой
five_hour_left_3232,0,простой,0,простой
five_hour_left_3233,0,простой,0,простой
five_hour_left_3234,0,простой,0,простой
five_hour_left_3235,0,простой,0,простой
five_hour_left_3236,0,простой,0,простой
five_hour_left_3237,0,простой,0,простой
five_hour_left_3238,0,простой,0,простой
five_hour_left_3239,0,простой,0,простой
five_hour_left_3240,0,простой,0,простой
five_hour_left_3241,0,простой,0,простой
five_hour_left_3242,0,простой,0,простой
five_hour_left_3243,0,простой,0,простой
five_hour_left_3244,0,простой,0,простой
five_hour_left_3245,0,простой,0,простой
five_hour_left_3246,0,простой,0,простой
five_hour_left_3247,0,простой,0,простой
five_hour_left_3248,0,простой,0,простой
five_hour_left_3249,0,простой,0,простой
five_hour_left_3250,0,простой,0,простой
five_hour_left_3251,0,простой,0,простой
five_hour_left_3252,0,простой,0,простой
five_hour_left_3253,0,простой,0,простой
five_hour_left_3254,0,простой,0,простой
five_hour_left_3255,0,простой,0,простой
five_hour_left_3256,0,простой,0,простой
five_hour_left_3257,0,простой,0,простой
five_hour_left_3258,0,простой,0,простой
five_hour_left_3259,0,простой,0,простой
five_hour_left_3260,0,простой,0,простой
five_hour_left_3261,0,простой,0,простой
five_hour_left_3262,0,простой,0,простой
five_hour_left_3263,0,простой,0,простой
five_hour_left_3264,0,простой,0,простой
five_hour_left_3265,1,вынужденная,0,простой
five_hour_left_3266,1,вынужденная,1,вынужденная
five_hour_left_3267,1,вынужденная,1,вынужденная
five_hour_left_3268,1,вынужденная,1,вынужденная
five_hour_left_3269,1,вынужденная,1,вынужденная
five_hour_left_3270,1,вынужденная,1,вынужденная
five_hour_left_3271,1,вынужденная,1,вынужденная
five_hour_left_3272,1,вынужденная,1,вынужденная
five_hour_left_3273,1,вынужденная,1,вынужденная
five_hour_left_3274,1,вынужденная,1,вынужденная
five_hour_left_3275,1,вынужденная,1,вынужденная
five_hour_left_3276,1,вынужденная,1,вынужденная
five_hour_left_3277,1,вынужденная,1,вынужденная
five_hour_left_3278,1,вынужденная,1,вынужденная
five_hour_left_3279,1,вынужденная,1,вынужденная
five_hour_left_3280,1,вынужденная,1,вынужденная
five_hour_left_3281,1,вынужденная,1,вынужденная
five_hour_left_3282,1,вынужденная,1,вынужденная
five_hour_left_3283,1,вынужденная,1,вынужденная
five_hour_left_3284,1,вынужденная,1,вынужденная
five_hour_left_3285,1,вынужденная,1,вынужденная
five_hour_left_3286,1,вынужденная,1,вынужденная
five_hour_left_3287,1,вынужденная,1,вынужденная
five_hour_left_3288,1,вынужденная,1,вынужденная
five_hour_left_3289,1,вынужденная,1,вынужденная
five_hour_left_3290,1,вынужденная,1,вынужденная
five_hour_left_3291,1,вынужденная,1,вынужденная
five_hour_left_3292,1,вынужденная,1,вынужденная
five_hour_left_3293,1,вынужденная,1,вынужденная
five_hour_left_3294,1,вынужденная,1,вынужденная
five_hour_left_3295,1,вынужденная,1,вынужденная
five_hour_left_3296,1,вынужденная,1,вынужденная
five_hour_left_3297,1,вынужденная,1,вынужденная
five_hour_left_3298,1,вынужденная,1,вынужденная
five_hour_left_3299,1,вынужденная,1,вынужденная
five_hour_left_3300,1,вынужденная,1,вынужденная
five_hour_left_3301,1,вынужденная,1,вынужденная
five_hour_left_3302,1,вынужденная,1,вынужденная
five_hour_left_3303,1,вынужденная,1,вынужденная
five_hour_left_3304,1,вынужденная,1,вынужденная
five_hour_left_3305,1,вынужденная,1,вынужденная
five_hour_left_3306,1,вынужденная,1,вынужденная
five_hour_left_3307,1,вынужденная,1,вынужденная
five_hour_left_3308,1,вынужденная,1,вынужденная
five_hour_left_3309,1,вынужденная,1,вынужденная
five_hour_left_3310,1,вынужденная,1,вынужденная
five_hour_left_3311,1,вынужденная,0,простой
five_hour_left_3312,1,вынужденная,0,простой
five_hour_left_3313,1,вынужденная,0,простой
five_hour_left_3314,1,вынужденная,0,простой
five_hour_left_3315,0,простой,0,простой
five_hour_left_3316,0,простой,0,простой
five_hour_left_3317,0,простой,0,простой
five_hour_left_3318,1,вынужденная,0,простой
five_hour_left_3319,0,простой,0,простой
five_hour_left_3320,0,простой,0,простой
five_hour_left_3321,0,простой,0,простой
five_hour_left_3322,0,простой,0,простой
five_hour_left_3323,0,простой,0,простой
five_hour_left_3324,0,простой,0,простой
five_hour_left_3325,0,простой,0,простой
five_hour_left_3326,0,простой,0,простой
five_hour_left_3327,0,простой,0,простой
five_hour_left_3328,0,простой,0,простой
five_hour_left_3329,0,простой,0,простой
five_hour_left_3330,0,простой,0,простой
five_hour_left_3331,0,простой,0,простой
five_hour_left_3332,0,простой,0,простой
five_hour_left_3333,0,простой,0,простой
five_hour_left_3334,0,простой,0,простой
five_hour_left_3335,0,простой,0,простой
five_hour_left_3336,0,простой,0,простой
five_hour_left_3337,0,простой,0,простой
five_hour_left_3338,0,простой,0,простой
five_hour_left_3339,0,простой,0,простой
five_hour_left_3340,0,простой,0,простой
five_hour_left_3341,0,простой,0,простой
five_hour_left_3342,0,простой,0,простой
five_hour_left_3343,0,простой,0,простой
five_hour_left_3344,0,простой,0,простой
five_hour_left_3345,0,простой,0,простой
five_hour_left_3346,0,простой,0,простой
five_hour_left_3347,0,простой,0,простой
five_hour_left_3348,0,простой,0,простой
five_hour_left_3349,0,простой,0,простой
five_hour_left_3350,0,простой,0,простой
five_hour_left_3351,0,простой,0,простой
five_hour_left_3352,0,простой,0,простой
five_hour_left_3353,0,простой,0,простой
five_hour_left_3354,0,простой,0,простой
five_hour_left_3355,0,простой,0,простой
five_hour_left_3356,0,простой,0,простой
five_hour_left_3357,0,простой,0,простой
five_hour_left_3358,0,простой,0,простой
five_hour_left_3359,0,простой,0,простой
five_hour_left_3360,0,простой,0,простой
five_hour_left_3361,0,простой,0,простой
five_hour_left_3362,0,простой,0,простой
five_hour_left_3363,0,простой,0,простой
five_hour_left_3364,0,простой,0,простой
five_hour_left_3365,0,простой,0,простой
five_hour_left_3366,0,простой,0,простой
five_hour_left_3367,0,простой,0,простой
five_hour_left_3368,0,простой,0,простой
five_hour_left_3369,0,простой,0,простой
five_hour_left_3370,0,простой,0,простой
five_hour_left_3371,0,простой,0,простой
five_hour_left_3372,0,простой,0,простой
five_hour_left_3373,0,простой,0,простой
five_hour_left_3374,0,простой,0,простой
five_hour_left_3375,0,простой,0,простой
five_hour_left_3376,0,простой,0,простой
five_hour_left_3377,0,простой,0,простой
five_hour_left_3378,0,простой,0,простой
five_hour_left_3379,0,простой,0,простой
five_hour_left_3380,0,простой,0,простой
five_hour_left_3381,0,простой,0,простой
five_hour_left_3382,0,простой,0,простой
five_hour_left_3383,0,простой,0,простой
five_hour_left_3384,0,простой,0,простой
five_hour_left_3385,0,простой,0,простой
five_hour_left_3386,2,сварка,0,простой
five_hour_left_3387,2,сварка,2,сварка
five_hour_left_3388,2,сварка,2,сварка
five_hour_left_3389,2,сварка,2,сварка
five_hour_left_3390,2,сварка,2,сварка
five_hour_left_3391,2,сварка,2,сварка
five_hour_left_3392,2,сварка,2,сварка
five_hour_left_3393,2,сварка,2,сварка
five_hour_left_3394,2,сварка,2,сварка
five_hour_left_3395,2,сварка,2,сварка
five_hour_left_3396,2,сварка,2,сварка
five_hour_left_3397,2,сварка,2,сварка
five_hour_left_3398,2,сварка,2,сварка
five_hour_left_3399,2,сварка,2,сварка
five_hour_left_3400,1,вынужденная,1,вынужденная
five_hour_left_3401,1,вынужденная,1,вынужденная
five_hour_left_3402,1,вынужденная,1,вынужденная
five_hour_left_3403,1,вынужденная,1,вынужденная
five_hour_left_3404,1,вынужденная,1,вынужденная
five_hour_left_3405,1,вынужденная,1,вынужденная
five_hour_left_3406,1,вынужденная,1,вынужденная
five_hour_left_3407,1,вынужденная,1,вынужденная
five_hour_left_3408,1,вынужденная,0,простой
five_hour_left_3409,0,простой,0,простой
five_hour_left_3410,1,вынужденная,0,простой
five_hour_left_3411,1,вынужденная,0,простой
five_hour_left_3412,1,вынужденная,0,простой
five_hour_left_3413,1,вынужденная,0,простой
five_hour_left_3414,1,вынужденная,0,простой
five_hour_left_3415,1,вынужденная,0,простой
five_hour_left_3416,1,вынужденная,0,простой
five_hour_left_3417,1,вынужденная,0,простой
five_hour_left_3418,1,вынужденная,0,простой
five_hour_left_3419,1,вынужденная,0,простой
five_hour_left_3420,1,вынужденная,0,простой
five_hour_left_3421,1,вынужденная,0,простой
five_hour_left_3422,1,вынужденная,0,простой
five_hour_left_3423,1,вынужденная,0,простой
five_hour_left_3424,1,вынужденная,0,простой
five_hour_left_3425,1,вынужденная,0,простой
five_hour_left_3426,1,вынужденная,0,простой
five_hour_left_3427,1,вынужденная,0,простой
five_hour_left_3428,1,вынужденная,0,простой
five_hour_left_3429,1,вынужденная,0,простой
five_hour_left_3430,1,вынужденная,0,простой
five_hour_left_3431,1,вынужденная,0,простой
five_hour_left_3432,0,простой,0,простой
five_hour_left_3433,0,простой,0,простой
five_hour_left_3434,0,простой,0,простой
five_hour_left_3435,0,простой,0,простой
five_hour_left_3436,0,простой,0,простой
five_hour_left_3437,0,простой,0,простой
five_hour_left_3438,0,простой,0,простой
five_hour_left_3439,0,простой,0,простой
five_hour_left_3440,0,простой,0,простой
five_hour_left_3441,0,простой,0,простой
five_hour_left_3442,0,простой,0,простой
five_hour_left_3443,0,простой,0,простой
five_hour_left_3444,0,простой,0,простой
five_hour_left_3445,0,простой,0,простой
five_hour_left_3446,0,простой,0,простой
five_hour_left_3447,0,простой,0,простой
five_hour_left_3448,0,простой,0,простой
five_hour_left_3449,0,простой,0,простой
five_hour_left_3450,0,простой,0,простой
five_hour_left_3451,1,вынужденная,0,простой
five_hour_left_3452,0,простой,0,простой
five_hour_left_3453,0,простой,0,простой
five_hour_left_3454,0,простой,0,простой
five_hour_left_3455,0,простой,0,простой
five_hour_left_3456,0,простой,0,простой
five_hour_left_3457,0,простой,0,простой
five_hour_left_3458,0,простой,0,простой
five_hour_left_3459,0,простой,0,простой
five_hour_left_3460,0,простой,0,простой
five_hour_left_3461,0,простой,0,простой
five_hour_left_3462,0,простой,0,простой
five_hour_left_3463,0,простой,0,простой
five_hour_left_3464,0,простой,0,простой
five_hour_left_3465,0,простой,0,простой
five_hour_left_3466,0,простой,0,простой
five_hour_left_3467,0,простой,0,простой
five_hour_left_3468,0,простой,0,простой
five_hour_left_3469,0,простой,0,простой
five_hour_left_3470,0,простой,0,простой
five_hour_left_3471,0,простой,0,простой
five_hour_left_3472,0,простой,0,простой
five_hour_left_3473,0,простой,0,простой
five_hour_left_3474,0,простой,0,простой
five_hour_left_3475,0,простой,0,простой
five_hour_left_3476,0,простой,0,простой
five_hour_left_3477,0,простой,0,простой
five_hour_left_3478,0,простой,0,простой
five_hour_left_3479,0,простой,0,простой
five_hour_left_3480,0,простой,0,простой
five_hour_left_3481,0,простой,0,простой
five_hour_left_3482,0,простой,0,простой
five_hour_left_3483,0,простой,0,простой
five_hour_left_3484,0,простой,0,простой
five_hour_left_3485,0,простой,0,простой
five_hour_left_3486,0,простой,0,простой
five_hour_left_3487,0,простой,0,простой
five_hour_left_3488,0,простой,0,простой
five_hour_left_3489,0,простой,0,простой
five_hour_right_2769,0,простой,0,простой
five_hour_right_2770,0,простой,0,простой
five_hour_right_2771,0,простой,0,простой
five_hour_right_2772,0,простой,0,простой
five_hour_right_2773,0,простой,0,простой
five_hour_right_2774,0,простой,0,простой
five_hour_right_2775,0,простой,0,простой
five_hour_right_2776,0,простой,0,простой
five_hour_right_2777,0,простой,0,простой
five_hour_right_2778,0,простой,0,простой
five_hour_right_2779,0,простой,0,простой
five_hour_right_2780,0,простой,0,простой
five_hour_right_2781,0,простой,0,простой
five_hour_right_2782,0,простой,0,простой
five_hour_right_2783,0,простой,0,простой
five_hour_right_2784,0,простой,0,простой
five_hour_right_2785,0,простой,0,простой
five_hour_right_2786,0,простой,0,простой
five_hour_right_2787,0,простой,0,простой
five_hour_right_2788,0,простой,0,простой
five_hour_right_2789,0,простой,0,простой
five_hour_right_2790,0,простой,0,простой
five_hour_right_2791,0,простой,0,простой
five_hour_right_2792,0,простой,0,простой
five_hour_right_2793,0,простой,0,простой
five_hour_right_2794,0,простой,0,простой
five_hour_right_2795,0,простой,0,простой
five_hour_right_2796,0,простой,0,простой
five_hour_right_2797,0,простой,0,простой
five_hour_right_2798,0,простой,0,простой
five_hour_right_2799,0,простой,0,простой
five_hour_right_2800,0,простой,0,простой
five_hour_right_2801,0,простой,0,простой
five_hour_right_2802,0,простой,0,простой
five_hour_right_2803,0,простой,0,простой
five_hour_right_2804,1,вынужденная,1,вынужденная
five_hour_right_2805,1,вынужденная,1,вынужденная
five_hour_right_2806,1,вынужденная,1,вынужденная
five_hour_right_2807,1,вынужденная,1,вынужденная
five_hour_right_2808,1,вынужденная,1,вынужденная
five_hour_right_2809,1,вынужденная,1,вынужденная
five_hour_right_2810,1,вынужденная,1,вынужденная
five_hour_right_2811,1,вынужденная,1,вынужденная
five_hour_right_2812,1,вынужденная,1,вынужденная
five_hour_right_2813,1,вынужденная,1,вынужденная
five_hour_right_2814,1,вынужденная,1,вынужденная
five_hour_right_2815,1,вынужденная,1,вынужденная
five_hour_right_2816,1,вынужденная,1,вынужденная
five_hour_right_2817,1,вынужденная,1,вынужденная
five_hour_right_2818,1,вынужденная,1,вынужденная
five_hour_right_2819,1,вынужденная,1,вынужденная
five_hour_right_2820,1,вынужденная,0,простой
five_hour_right_2821,1,вынужденная,0,простой
five_hour_right_2822,0,простой,0,простой
five_hour_right_2823,0,простой,0,простой
five_hour_right_2824,0,простой,0,простой
five_hour_right_2825,0,простой,0,простой
five_hour_right_2826,0,простой,0,простой
five_hour_right_2827,0,простой,0,простой
five_hour_right_2828,0,простой,0,простой
five_hour_right_2829,0,простой,0,простой
five_hour_right_2830,0,простой,0,простой
five_hour_right_2831,0,простой,0,простой
five_hour_right_2832,0,простой,0,простой
five_hour_right_2833,0,простой,0,простой
five_hour_right_2834,0,простой,0,простой
five_hour_right_2835,0,простой,0,простой
five_hour_right_2836,0,простой,0,простой
five_hour_right_2837,0,простой,0,простой
five_hour_right_2838,0,простой,0,простой
five_hour_right_2839,0,простой,0,простой
five_hour_right_2840,0,простой,0,простой
five_hour_right_2841,0,простой,0,простой
five_hour_right_2842,0,простой,0,простой
five_hour_right_2843,0,простой,0,простой
five_hour_right_2844,0,простой,0,простой
five_hour_right_2845,0,простой,0,простой
five_hour_right_2846,0,простой,0,простой
five_hour_right_2847,0,простой,0,простой
five_hour_right_2848,0,простой,0,простой
five_hour_right_2849,0,простой,0,простой
five_hour_right_2850,0,простой,0,простой
five_hour_right_2851,0,простой,0,простой
five_hour_right_2852,0,простой,0,простой
five_hour_right_2853,0,простой,0,простой
five_hour_right_2854,0,простой,0,простой
five_hour_right_2855,0,простой,0,простой
five_hour_right_2856,0,простой,0,простой
five_hour_right_2857,0,простой,0,простой
five_hour_right_2858,0,простой,0,простой
five_hour_right_2859,0,простой,0,простой
five_hour_right_2860,0,простой,0,простой
five_hour_right_2861,0,простой,0,простой
five_hour_right_2862,0,простой,0,простой
five_hour_right_2863,0,простой,0,простой
five_hour_right_2864,0,простой,0,простой
five_hour_right_2865,1,вынужденная,0,простой
five_hour_right_2866,1,вынужденная,0,простой
five_hour_right_2867,1,вынужденная,0,простой
five_hour_right_2868,1,вынужденная,0,простой
five_hour_right_2869,1,вынужденная,0,простой
five_hour_right_2870,1,вынужденная,0,простой
five_hour_right_2871,1,вынужденная,0,простой
five_hour_right_2872,1,вынужденная,0,простой
five_hour_right_2873,1,вынужденная,0,простой
five_hour_right_2874,1,вынужденная,0,простой
five_hour_right_2875,1,вынужденная,0,простой
five_hour_right_2876,1,вынужденная,0,простой
five_hour_right_2877,1,вынужденная,0,простой
five_hour_right_2878,1,вынужденная,0,простой
five_hour_right_2879,1,вынужденная,0,простой
five_hour_right_2880,1,вынужденная,2,сварка
five_hour_right_2881,2,сварка,2,сварка
five_hour_right_2882,2,сварка,2,сварка
five_hour_right_2883,2,сварка,2,сварка
five_hour_right_2884,2,сварка,2,сварка
five_hour_right_2885,2,сварка,2,сварка
five_hour_right_2886,2,сварка,2,сварка
five_hour_right_2887,2,сварка,2,сварка
five_hour_right_2888,2,сварка,2,сварка
five_hour_right_2889,2,сварка,2,сварка
five_hour_right_2890,2,сварка,2,сварка
five_hour_right_2891,2,сварка,2,сварка
five_hour_right_2892,2,сварка,2,сварка
five_hour_right_2893,2,сварка,2,сварка
five_hour_right_2894,2,сварка,2,сварка
five_hour_right_2895,2,сварка,2,сварка
five_hour_right_2896,2,сварка,2,сварка
five_hour_right_2897,2,сварка,2,сварка
five_hour_right_2898,2,сварка,2,сварка
five_hour_right_2899,2,сварка,2,сварка
five_hour_right_2900,2,сварка,2,сварка
five_hour_right_2901,2,сварка,2,сварка
five_hour_right_2902,2,сварка,2,сварка
five_hour_right_2903,2,сварка,2,сварка
five_hour_right_2904,1,вынужденная,2,сварка
five_hour_right_2905,1,вынужденная,2,сварка
five_hour_right_2906,1,вынужденная,2,сварка
five_hour_right_2907,1,вынужденная,2,сварка
five_hour_right_2908,1,вынужденная,2,сварка
five_hour_right_2909,1,вынужденная,2,сварка
five_hour_right_2910,2,сварка,2,сварка
five_hour_right_2911,2,сварка,2,сварка
five_hour_right_2912,2,сварка,2,сварка
five_hour_right_2913,2,сварка,2,сварка
five_hour_right_2914,2,сварка,2,сварка
five_hour_right_2915,2,сварка,2,сварка
five_hour_right_2916,2,сварка,2,сварка
five_hour_right_2917,2,сварка,2,сварка
five_hour_right_2918,2,сварка,2,сварка
five_hour_right_2919,2,сварка,2,сварка
five_hour_right_2920,2,сварка,2,сварка
five_hour_right_2921,2,сварка,2,сварка
five_hour_right_2922,2,сварка,2,сварка
five_hour_right_2923,2,сварка,2,сварка
five_hour_right_2924,2,сварка,2,сварка
five_hour_right_2925,2,сварка,2,сварка
five_hour_right_2926,2,сварка,2,сварка
five_hour_right_2927,2,сварка,2,сварка
five_hour_right_2928,2,сварка,2,сварка
five_hour_right_2929,2,сварка,2,сварка
five_hour_right_2930,2,сварка,2,сварка
five_hour_right_2931,2,сварка,2,сварка
five_hour_right_2932,2,сварка,2,сварка
five_hour_right_2933,2,сварка,2,сварка
five_hour_right_2934,2,сварка,2,сварка
five_hour_right_2935,1,вынужденная,2,сварка
five_hour_right_2936,1,вынужденная,2,сварка
five_hour_right_2937,1,вынужденная,2,сварка
five_hour_right_2938,1,вынужденная,2,сварка
five_hour_right_2939,1,вынужденная,2,сварка
five_hour_right_2940,1,вынужденная,2,сварка
five_hour_right_2941,1,вынужденная,2,сварка
five_hour_right_2942,1,вынужденная,2,сварка
five_hour_right_2943,2,сварка,2,сварка
five_hour_right_2944,2,сварка,2,сварка
five_hour_right_2945,2,сварка,2,сварка
five_hour_right_2946,2,сварка,2,сварка
five_hour_right_2947,2,сварка,2,сварка
five_hour_right_2948,2,сварка,2,сварка
five_hour_right_2949,2,сварка,2,сварка
five_hour_right_2950,2,сварка,2,сварка
five_hour_right_2951,2,сварка,2,сварка
five_hour_right_2952,2,сварка,2,сварка
five_hour_right_2953,2,сварка,2,сварка
five_hour_right_2954,2,сварка,2,сварка
five_hour_right_2955,2,сварка,2,сварка
five_hour_right_2956,2,сварка,2,сварка
five_hour_right_2957,2,сварка,2,сварка
five_hour_right_2958,2,сварка,2,сварка
five_hour_right_2959,2,сварка,2,сварка
five_hour_right_2960,2,сварка,2,сварка
five_hour_right_2961,2,сварка,2,сварка
five_hour_right_2962,2,сварка,2,сварка
five_hour_right_2963,2,сварка,2,сварка
five_hour_right_2964,2,сварка,2,сварка
five_hour_right_2965,2,сварка,2,сварка
five_hour_right_2966,2,сварка,2,сварка
five_hour_right_2967,2,сварка,2,сварка
five_hour_right_2968,1,вынужденная,2,сварка
five_hour_right_2969,1,вынужденная,2,сварка
five_hour_right_2970,1,вынужденная,2,сварка
five_hour_right_2971,1,вынужденная,2,сварка
five_hour_right_2972,1,вынужденная,2,сварка
five_hour_right_2973,1,вынужденная,2,сварка
five_hour_right_2974,1,вынужденная,2,сварка
five_hour_right_2975,1,вынужденная,2,сварка
five_hour_right_2976,1,вынужденная,2,сварка
five_hour_right_2977,1,вынужденная,2,сварка
five_hour_right_2978,1,вынужденная,2,сварка
five_hour_right_2979,1,вынужденная,2,сварка
five_hour_right_2980,1,вынужденная,2,сварка
five_hour_right_2981,2,сварка,2,сварка
five_hour_right_2982,2,сварка,2,сварка
five_hour_right_2983,2,сварка,2,сварка
five_hour_right_2984,2,сварка,2,сварка
five_hour_right_2985,2,сварка,2,сварка
five_hour_right_2986,2,сварка,2,сварка
five_hour_right_2987,2,сварка,2,сварка
five_hour_right_2988,2,сварка,2,сварка
five_hour_right_2989,2,сварка,2,сварка
five_hour_right_2990,2,сварка,2,сварка
five_hour_right_2991,2,сварка,2,сварка
five_hour_right_2992,2,сварка,2,сварка
five_hour_right_2993,2,сварка,2,сварка
five_hour_right_2994,2,сварка,2,сварка
five_hour_right_2995,2,сварка,2,сварка
five_hour_right_2996,2,сварка,2,сварка
five_hour_right_2997,0,простой,2,сварка
five_hour_right_2998,0,простой,2,сварка
five_hour_right_2999,0,простой,2,сварка
five_hour_right_3000,0,простой,2,сварка
five_hour_right_3001,0,простой,2,сварка
five_hour_right_3002,0,простой,2,сварка
five_hour_right_3003,2,сварка,2,сварка
five_hour_right_3004,2,сварка,2,сварка
five_hour_right_3005,2,сварка,2,сварка
five_hour_right_3006,2,сварка,2,сварка
five_hour_right_3007,2,сварка,2,сварка
five_hour_right_3008,2,сварка,2,сварка
five_hour_right_3009,2,сварка,2,сварка
five_hour_right_3010,2,сварка,2,сварка
five_hour_right_3011,2,сварка,2,сварка
five_hour_right_3012,2,сварка,2,сварка
five_hour_right_3013,2,сварка,2,сварка
five_hour_right_3014,1,вынужденная,2,сварка
five_hour_right_3015,1,вынужденная,2,сварка
five_hour_right_3016,1,вынужденная,2,сварка
five_hour_right_3017,1,вынужденная,2,сварка
five_hour_right_3018,1,вынужденная,2,сварка
five_hour_right_3019,2,сварка,2,сварка
five_hour_right_3020,2,сварка,2,сварка
five_hour_right_3021,2,сварка,2,сварка
five_hour_right_3022,2,сварка,2,сварка
five_hour_right_3023,2,сварка,2,сварка
five_hour_right_3024,2,сварка,2,сварка
five_hour_right_3025,2,сварка,2,сварка
five_hour_right_3026,2,сварка,2,сварка
five_hour_right_3027,2,сварка,2,сварка
five_hour_right_3028,2,сварка,2,сварка
five_hour_right_3029,2,сварка,2,сварка
five_hour_right_3030,2,сварка,2,сварка
five_hour_right_3031,2,сварка,2,сварка
five_hour_right_3032,2,сварка,2,сварка
five_hour_right_3033,2,сварка,2,сварка
five_hour_right_3034,1,вынужденная,2,сварка
five_hour_right_3035,1,вынужденная,2,сварка
five_hour_right_3036,1,вынужденная,2,сварка
five_hour_right_3037,1,вынужденная,2,сварка
five_hour_right_3038,1,вынужденная,2,сварка
five_hour_right_3039,1,вынужденная,2,сварка
five_hour_right_3040,1,вынужденная,2,сварка
five_hour_right_3041,1,вынужденная,2,сварка
five_hour_right_3042,1,вынужденная,2,сварка
five_hour_right_3043,1,вынужденная,2,сварка
five_hour_right_3044,1,вынужденная,2,сварка
five_hour_right_3045,1,вынужденная,2,сварка
five_hour_right_3046,1,вынужденная,2,сварка
five_hour_right_3047,2,сварка,2,сварка
five_hour_right_3048,2,сварка,2,сварка
five_hour_right_3049,2,сварка,2,сварка
five_hour_right_3050,2,сварка,2,сварка
five_hour_right_3051,2,сварка,2,сварка
five_hour_right_3052,2,сварка,2,сварка
five_hour_right_3053,1,вынужденная,2,сварка
five_hour_right_3054,1,вынужденная,2,сварка
five_hour_right_3055,1,вынужденная,2,сварка
five_hour_right_3056,1,вынужденная,2,сварка
five_hour_right_3057,1,вынужденная,2,сварка
five_hour_right_3058,2,сварка,2,сварка
five_hour_right_3059,2,сварка,2,сварка
five_hour_right_3060,2,сварка,2,сварка
five_hour_right_3061,2,сварка,2,сварка
five_hour_right_3062,2,сварка,2,сварка
five_hour_right_3063,2,сварка,2,сварка
five_hour_right_3064,2,сварка,2,сварка
five_hour_right_3065,2,сварка,2,сварка
five_hour_right_3066,2,сварка,2,сварка
five_hour_right_3067,2,сварка,2,сварка
five_hour_right_3068,2,сварка,2,сварка
five_hour_right_3069,2,сварка,2,сварка
five_hour_right_3070,2,сварка,2,сварка
five_hour_right_3071,2,сварка,2,сварка
five_hour_right_3072,2,сварка,2,сварка
five_hour_right_3073,1,вынужденная,2,сварка
five_hour_right_3074,1,вынужденная,2,сварка
five_hour_right_3075,1,вынужденная,2,сварка
five_hour_right_3076,1,вынужденная,2,сварка
five_hour_right_3077,1,вынужденная,2,сварка
five_hour_right_3078,1,вынужденная,2,сварка
five_hour_right_3079,2,сварка,2,сварка
five_hour_right_3080,2,сварка,2,сварка
five_hour_right_3081,2,сварка,2,сварка
five_hour_right_3082,2,сварка,2,сварка
five_hour_right_3083,2,сварка,2,сварка
five_hour_right_3084,2,сварка,2,сварка
five_hour_right_3085,2,сварка,2,сварка
five_hour_right_3086,2,сварка,2,сварка
five_hour_right_3087,2,сварка,2,сварка
five_hour_right_3088,2,сварка,2,сварка
five_hour_right_3089,2,сварка,2,сварка
five_hour_right_3090,2,сварка,2,сварка
five_hour_right_3091,2,сварка,2,сварка
five_hour_right_3092,2,сварка,2,сварка
five_hour_right_3093,2,сварка,2,сварка
five_hour_right_3094,2,сварка,2,сварка
five_hour_right_3095,2,сварка,2,сварка
five_hour_right_3096,2,сварка,2,сварка
five_hour_right_3097,2,сварка,2,сварка
five_hour_right_3098,2,сварка,2,сварка
five_hour_right_3099,2,сварка,2,сварка
five_hour_right_3100,2,сварка,2,сварка
five_hour_right_3101,2,сварка,2,сварка
five_hour_right_3102,2,сварка,2,сварка
five_hour_right_3103,2,сварка,2,сварка
five_hour_right_3104,2,сварка,2,сварка
five_hour_right_3105,2,сварка,2,сварка
five_hour_right_3106,2,сварка,2,сварка
five_hour_right_3107,2,сварка,2,сварка
five_hour_right_3108,2,сварка,2,сварка
five_hour_right_3109,1,вынужденная,2,сварка
five_hour_right_3110,1,вынужденная,2,сварка
five_hour_right_3111,1,вынужденная,2,сварка
five_hour_right_3112,1,вынужденная,2,сварка
five_hour_right_3113,1,вынужденная,2,сварка
five_hour_right_3114,2,сварка,2,сварка
five_hour_right_3115,2,сварка,2,сварка
five_hour_right_3116,2,сварка,2,сварка
five_hour_right_3117,2,сварка,2,сварка
five_hour_right_3118,2,сварка,2,сварка
five_hour_right_3119,2,сварка,2,сварка
five_hour_right_3120,2,сварка,2,сварка
five_hour_right_3121,2,сварка,2,сварка
